Lead_ID,Lead_Source,Region,Industry,Company_Size,Sales_Agent,Number_of_Calls,Number_of_Emails,Last_Interaction_Days,Contacted,Response,Converted,Deal_Value,Date_Created,Engagement_Score,Recency,Lead_Age_Days,Conversion_Probability,Lead_Score,Recommendation
LEAD_0602,Email Campaign,South,Retail,Medium,Amit,5.0,8.0,76,No,No Response,1,17526.02,2024-11-27,22.0,Warm,525,0.3600206868691739,36.0,Send Follow-up Email
LEAD_0603,Website,West,Healthcare,Large,Priya,2.0,8.0,16,No,Negative,1,97623.17,2026-04-05,16.0,Hot,31,0.3474890820975506,34.75,Send Follow-up Email
LEAD_0604,LinkedIn,East,Healthcare,Medium,Sneha,2.0,15.0,52,No,Positive,0,0.0,2025-04-15,26.5,Warm,386,0.41335580382281517,41.34,Send Follow-up Email
LEAD_0605,LinkedIn,South,Education,Enterprise,Priya,19.0,20.0,28,No,No Response,0,0.0,2025-03-21,68.0,Hot,411,0.3286841315540033,32.87,Low Priority - Nurture
LEAD_0606,LinkedIn,North,Technology,Large,Sneha,0.0,28.0,128,Yes,No Response,0,0.0,2024-08-01,42.0,Cold,643,0.3780930532757103,37.81,Send Follow-up Email
LEAD_0607,LinkedIn,West,Healthcare,Medium,Neha,10.0,28.0,101,Yes,No Response,0,0.0,2025-01-11,62.0,Cold,480,0.33207427046069665,33.21,Send Follow-up Email
LEAD_0608,Referral,West,Retail,Small,Vikram,7.0,0.0,99,No,Positive,1,116793.64,2024-09-21,14.0,Cold,592,0.4066209644465763,40.66,Send Follow-up Email
LEAD_0609,Website,East,Healthcare,Enterprise,Amit,20.0,30.0,166,Yes,Negative,0,0.0,2024-07-06,85.0,Cold,669,0.38764968809287154,38.76,Send Follow-up Email
LEAD_0610,Website,North,Retail,Large,Neha,6.0,5.0,142,Yes,Negative,0,0.0,2025-10-18,19.5,Cold,200,0.37007869810725874,37.01,Send Follow-up Email
LEAD_0611,Referral,North,Healthcare,Enterprise,Amit,20.0,14.0,49,Yes,Positive,1,48336.2,2025-05-24,61.0,Warm,347,0.3635878549771149,36.36,Send Follow-up Email
LEAD_0612,Email Campaign,South,Retail,Enterprise,Amit,17.0,20.0,79,No,No Response,0,0.0,2025-08-10,64.0,Warm,269,0.29810146063397824,29.81,Low Priority - Nurture
LEAD_0613,LinkedIn,North,Healthcare,Small,Rahul,1.0,12.0,31,Yes,No Response,1,122707.82,2024-09-21,20.0,Warm,592,0.4188131258390178,41.88,Send Follow-up Email
LEAD_0614,Email Campaign,South,Education,Medium,Amit,1.0,23.0,37,No,No Response,1,71463.7,2025-11-20,36.5,Warm,167,0.32572919490175056,32.57,Low Priority - Nurture
LEAD_0615,Email Campaign,North,Finance,Medium,Amit,5.0,20.0,13,No,Positive,0,0.0,2026-02-15,40.0,Hot,80,0.34676466118969695,34.68,Send Follow-up Email
LEAD_0616,Cold Call,Central,Technology,Small,Amit,15.0,0.0,158,Yes,Positive,0,0.0,2025-02-19,30.0,Cold,441,0.3830906549565449,38.31,Send Follow-up Email
LEAD_0617,Referral,East,Technology,Medium,Rahul,6.0,24.0,12,Yes,Negative,1,66800.66,2025-09-21,48.0,Hot,227,0.40020403290659967,40.02,Send Follow-up Email
LEAD_0618,Website,South,Retail,Medium,Neha,11.0,17.0,43,No,Positive,0,0.0,2024-08-15,47.5,Warm,629,0.43478116976149206,43.48,Call Immediately
LEAD_0619,LinkedIn,Central,Retail,Medium,Amit,15.0,0.0,2,Yes,Positive,1,10901.34,2025-05-04,30.0,Hot,367,0.4299119089468654,42.99,Call Immediately
LEAD_0620,Email Campaign,East,Retail,Enterprise,Neha,4.0,6.0,37,No,No Response,1,107477.48,2024-09-26,17.0,Warm,587,0.3849005289327968,38.49,Send Follow-up Email
LEAD_0621,Cold Call,South,Education,Small,Vikram,5.0,22.0,128,Yes,No Response,0,0.0,2025-01-24,43.0,Cold,467,0.32070586551015917,32.07,Low Priority - Nurture
LEAD_0622,Referral,North,Education,Medium,Priya,3.0,16.0,25,No,No Response,1,48673.97,2026-02-19,30.0,Hot,76,0.37735937945996145,37.74,Send Follow-up Email
LEAD_0623,Referral,South,Healthcare,Small,Priya,3.0,25.0,39,No,Negative,0,0.0,2024-06-07,43.5,Warm,698,0.41986975216033806,41.99,Send Follow-up Email
LEAD_0624,LinkedIn,North,Healthcare,Large,Priya,13.0,8.0,86,No,Positive,0,0.0,2025-01-12,38.0,Warm,479,0.3774370569421769,37.74,Send Follow-up Email
LEAD_0625,LinkedIn,Central,Finance,Medium,Amit,15.0,16.0,30,Yes,Positive,0,0.0,2024-06-11,54.0,Hot,694,0.4437408004909477,44.37,Call Immediately
LEAD_0626,Website,West,Finance,Large,Priya,3.0,10.0,59,Yes,Positive,1,90942.47,2025-09-05,21.0,Warm,243,0.3639890200746174,36.4,Send Follow-up Email
LEAD_0627,Referral,South,Technology,Enterprise,Vikram,15.0,1.0,112,Yes,Positive,1,131133.51,2024-12-12,31.5,Cold,510,0.36424199955684106,36.42,Send Follow-up Email
LEAD_0628,Referral,East,Finance,Enterprise,Neha,6.0,20.0,92,No,Positive,1,70973.68,2024-08-30,42.0,Cold,614,0.41335130066955306,41.34,Send Follow-up Email
LEAD_0629,LinkedIn,Central,Technology,Large,Priya,3.0,27.0,120,No,Negative,0,0.0,2024-11-05,46.5,Cold,547,0.4036745103910539,40.37,Send Follow-up Email
LEAD_0630,Website,South,Healthcare,Medium,Neha,19.0,28.0,44,Yes,Positive,0,0.0,2025-08-30,80.0,Warm,249,0.37742383194609935,37.74,Send Follow-up Email
LEAD_0631,Email Campaign,West,Finance,Enterprise,Sneha,8.0,0.0,110,Yes,Positive,0,0.0,2026-02-02,16.0,Cold,93,0.2759373754064616,27.59,Low Priority - Nurture
LEAD_0632,Email Campaign,South,Education,Medium,Vikram,0.0,13.0,12,Yes,Negative,0,0.0,2025-06-24,19.5,Hot,316,0.33446619961907575,33.45,Send Follow-up Email
LEAD_0633,Referral,Central,Retail,Enterprise,Neha,3.0,14.0,127,Yes,Positive,1,78111.37,2024-06-09,27.0,Cold,696,0.43729176681864446,43.73,Re-engage Urgently
LEAD_0634,LinkedIn,West,Finance,Medium,Rahul,9.0,7.0,166,Yes,Positive,0,0.0,2025-02-02,28.5,Cold,458,0.3345189402356324,33.45,Send Follow-up Email
LEAD_0635,Website,South,Retail,Small,Sneha,14.0,24.0,36,No,Positive,0,0.0,2024-06-25,64.0,Warm,680,0.44818898347033015,44.82,Call Immediately
LEAD_0636,Referral,North,Technology,Enterprise,Neha,10.0,16.0,9,No,Negative,1,58710.97,2025-02-20,44.0,Hot,440,0.38261537196097084,38.26,Send Follow-up Email
LEAD_0637,Email Campaign,Central,Education,Medium,Neha,2.0,19.0,86,Yes,No Response,1,106217.97,2024-06-16,32.5,Warm,689,0.4126815238866914,41.27,Send Follow-up Email
LEAD_0638,LinkedIn,North,Retail,Large,Sneha,19.0,1.0,94,No,Positive,1,102824.68,2025-01-25,39.5,Cold,466,0.37477982378838565,37.48,Send Follow-up Email
LEAD_0639,LinkedIn,Central,Finance,Medium,Rahul,7.0,17.0,30,No,No Response,0,0.0,2025-05-24,39.5,Hot,347,0.4163730813271927,41.64,Send Follow-up Email
LEAD_0640,Cold Call,South,Healthcare,Large,Rahul,16.0,21.0,109,No,Positive,1,89117.31,2024-05-30,63.5,Cold,706,0.3287916242967731,32.88,Low Priority - Nurture
LEAD_0641,Website,West,Retail,Small,Sneha,17.0,21.0,137,No,Negative,0,0.0,2024-11-24,65.5,Cold,528,0.37934912981888186,37.93,Send Follow-up Email
LEAD_0642,LinkedIn,South,Retail,Small,Amit,12.0,28.0,46,No,Positive,0,0.0,2025-11-03,66.0,Warm,184,0.35920774111719145,35.92,Send Follow-up Email
LEAD_0643,Website,North,Finance,Enterprise,Priya,6.0,16.0,161,Yes,Negative,0,0.0,2025-05-13,36.0,Cold,358,0.3590316938205552,35.9,Send Follow-up Email
LEAD_0644,Email Campaign,South,Retail,Large,Sneha,14.0,23.0,166,Yes,Negative,0,0.0,2025-02-13,62.5,Cold,447,0.2989376194300568,29.89,Low Priority - Nurture
LEAD_0645,LinkedIn,South,Education,Large,Sneha,18.0,10.0,168,No,Negative,0,0.0,2025-07-27,51.0,Cold,283,0.3048665922200639,30.49,Low Priority - Nurture
LEAD_0646,Email Campaign,Central,Retail,Enterprise,Rahul,18.0,4.0,79,Yes,Negative,0,0.0,2024-08-10,42.0,Warm,634,0.37379121534381043,37.38,Send Follow-up Email
LEAD_0647,Website,East,Technology,Medium,Rahul,9.0,14.0,43,Yes,No Response,0,0.0,2024-05-05,39.0,Warm,731,0.47362278556661497,47.36,Call Immediately
LEAD_0648,Cold Call,South,Finance,Medium,Priya,3.0,1.0,82,Yes,Negative,0,0.0,2026-04-04,7.5,Warm,32,0.28596131610041753,28.6,Low Priority - Nurture
LEAD_0649,Cold Call,South,Education,Small,Neha,10.0,11.0,38,No,Negative,0,0.0,2025-08-01,36.5,Warm,278,0.3185072264520446,31.85,Low Priority - Nurture
LEAD_0650,Cold Call,Central,Healthcare,Small,Amit,12.0,29.0,128,Yes,Negative,0,0.0,2025-07-18,67.5,Cold,292,0.3447971472283381,34.48,Send Follow-up Email
LEAD_0651,Email Campaign,Central,Healthcare,Large,Sneha,9.0,30.0,147,Yes,No Response,1,27627.72,2025-10-02,63.0,Cold,216,0.3391978545979751,33.92,Send Follow-up Email
LEAD_0652,Website,North,Retail,Small,Priya,17.0,3.0,79,Yes,Negative,1,138732.35,2024-06-09,38.5,Warm,696,0.4448654615585339,44.49,Re-engage Urgently
LEAD_0653,Cold Call,West,Healthcare,Small,Rahul,1.0,19.0,165,Yes,No Response,0,0.0,2024-05-10,30.5,Cold,726,0.3286848577369185,32.87,Low Priority - Nurture
LEAD_0654,Website,South,Technology,Small,Vikram,14.0,21.0,172,Yes,No Response,0,0.0,2025-05-27,59.5,Cold,344,0.38085652314847307,38.09,Send Follow-up Email
LEAD_0655,Referral,East,Education,Small,Neha,11.0,12.0,38,No,Negative,0,0.0,2025-10-08,40.0,Warm,210,0.4053611609379179,40.54,Send Follow-up Email
LEAD_0656,LinkedIn,East,Healthcare,Large,Rahul,14.0,0.0,144,Yes,Positive,0,0.0,2024-06-23,28.0,Cold,682,0.4004988426396431,40.05,Send Follow-up Email
LEAD_0657,Referral,West,Healthcare,Medium,Neha,13.0,23.0,107,Yes,No Response,1,69411.95,2024-06-28,60.5,Cold,677,0.3673765991944398,36.74,Send Follow-up Email
LEAD_0658,Cold Call,South,Healthcare,Enterprise,Vikram,0.0,2.0,152,No,Positive,0,0.0,2025-08-22,3.0,Cold,257,0.29400196889838165,29.4,Low Priority - Nurture
LEAD_0659,Website,West,Finance,Enterprise,Neha,18.0,24.0,36,Yes,Positive,0,0.0,2024-11-01,72.0,Warm,551,0.36329014951535654,36.33,Send Follow-up Email
LEAD_0660,Referral,North,Healthcare,Large,Sneha,17.0,23.0,119,Yes,Positive,1,46972.16,2024-05-23,68.5,Cold,713,0.3962784078278748,39.63,Send Follow-up Email
LEAD_0661,Website,West,Technology,Large,Sneha,5.0,15.0,177,Yes,Positive,1,27333.48,2025-02-17,32.5,Cold,443,0.3641190775983038,36.41,Send Follow-up Email
LEAD_0662,Website,West,Technology,Large,Vikram,15.0,18.0,112,No,No Response,0,0.0,2025-11-27,57.0,Cold,160,0.33858036740293546,33.86,Send Follow-up Email
LEAD_0663,LinkedIn,East,Education,Small,Rahul,5.0,18.0,15,Yes,Negative,1,146267.52,2024-07-02,37.0,Hot,673,0.4288871130395307,42.89,Call Immediately
LEAD_0664,Cold Call,East,Finance,Small,Rahul,11.0,13.0,163,No,Positive,0,0.0,2024-12-25,41.5,Cold,497,0.36667721381037716,36.67,Send Follow-up Email
LEAD_0665,Email Campaign,North,Education,Medium,Neha,5.0,24.0,25,Yes,No Response,0,0.0,2024-11-04,46.0,Hot,548,0.3686761067749151,36.87,Send Follow-up Email
LEAD_0666,Website,East,Healthcare,Large,Amit,17.0,18.0,91,Yes,Positive,0,0.0,2025-12-16,61.0,Cold,141,0.38919573067037716,38.92,Send Follow-up Email
LEAD_0667,Website,East,Retail,Enterprise,Rahul,5.0,3.0,56,Yes,No Response,0,0.0,2024-12-28,14.5,Warm,494,0.42816662542157585,42.82,Re-engage Urgently
LEAD_0668,Cold Call,Central,Education,Small,Sneha,14.0,29.0,20,Yes,Positive,0,0.0,2025-06-20,71.5,Hot,320,0.37503769826652256,37.5,Send Follow-up Email
LEAD_0669,Website,East,Finance,Enterprise,Vikram,16.0,24.0,88,Yes,No Response,1,74530.14,2025-06-04,68.0,Warm,336,0.3828349808123608,38.28,Send Follow-up Email
LEAD_0670,LinkedIn,South,Finance,Medium,Neha,7.0,9.0,33,Yes,Positive,0,0.0,2024-11-23,27.5,Warm,529,0.38240126577170763,38.24,Send Follow-up Email
LEAD_0671,LinkedIn,North,Technology,Enterprise,Sneha,1.0,6.0,28,Yes,No Response,1,66596.74,2025-03-17,11.0,Hot,415,0.37115893655378007,37.12,Send Follow-up Email
LEAD_0672,LinkedIn,West,Technology,Large,Amit,2.0,9.0,171,Yes,Positive,0,0.0,2024-06-26,17.5,Cold,679,0.352505682901366,35.25,Send Follow-up Email
LEAD_0673,Cold Call,Central,Finance,Medium,Neha,11.0,0.0,24,Yes,No Response,1,138414.22,2025-11-23,22.0,Hot,164,0.35786641147528114,35.79,Send Follow-up Email
LEAD_0674,Website,East,Finance,Medium,Vikram,18.0,2.0,26,Yes,No Response,1,142574.78,2025-08-24,39.0,Hot,255,0.42101231524166066,42.1,Call Immediately
LEAD_0675,Cold Call,East,Finance,Small,Neha,3.0,29.0,55,No,Negative,0,0.0,2024-05-15,49.5,Warm,721,0.3906545956463628,39.07,Send Follow-up Email
LEAD_0676,LinkedIn,South,Healthcare,Enterprise,Sneha,6.0,16.0,59,No,Positive,1,31843.24,2025-10-07,36.0,Warm,211,0.33080278900163984,33.08,Send Follow-up Email
LEAD_0677,Referral,North,Education,Medium,Sneha,11.0,22.0,74,Yes,Positive,1,50570.64,2025-07-16,55.0,Warm,294,0.3799843312177267,38.0,Send Follow-up Email
LEAD_0678,LinkedIn,West,Healthcare,Enterprise,Vikram,9.0,21.0,114,Yes,No Response,0,0.0,2025-03-16,49.5,Cold,416,0.30468169149266117,30.47,Low Priority - Nurture
LEAD_0679,Referral,South,Technology,Enterprise,Neha,11.0,5.0,4,No,No Response,0,0.0,2025-04-13,29.5,Hot,388,0.372488856547706,37.25,Send Follow-up Email
LEAD_0680,Referral,Central,Technology,Small,Priya,12.0,12.0,178,Yes,No Response,0,0.0,2024-11-06,42.0,Cold,546,0.44029269990626374,44.03,Re-engage Urgently
LEAD_0681,LinkedIn,East,Finance,Large,Priya,19.0,27.0,104,Yes,Positive,1,146788.73,2026-01-12,78.5,Cold,114,0.33715963960721185,33.72,Send Follow-up Email
LEAD_0682,Website,Central,Education,Large,Neha,12.0,11.0,122,No,Negative,1,110154.07,2025-08-27,40.5,Cold,252,0.4064884324790861,40.65,Send Follow-up Email
LEAD_0683,Cold Call,West,Technology,Small,Rahul,15.0,15.0,60,Yes,Positive,0,0.0,2025-11-17,52.5,Warm,170,0.3001705364782879,30.02,Low Priority - Nurture
LEAD_0684,LinkedIn,North,Retail,Small,Priya,12.0,19.0,174,No,Positive,0,0.0,2026-04-10,52.5,Cold,26,0.3448910346398873,34.49,Send Follow-up Email
LEAD_0685,Email Campaign,North,Technology,Enterprise,Sneha,6.0,9.0,170,No,Negative,0,0.0,2025-06-11,25.5,Cold,329,0.3135879919266462,31.36,Low Priority - Nurture
LEAD_0686,Email Campaign,East,Education,Small,Amit,0.0,28.0,31,No,Negative,0,0.0,2025-12-15,42.0,Warm,142,0.36289891709457145,36.29,Send Follow-up Email
LEAD_0687,Referral,West,Retail,Small,Amit,5.0,17.0,169,No,No Response,0,0.0,2024-11-19,35.5,Cold,533,0.37478365295083166,37.48,Send Follow-up Email
LEAD_0688,Referral,South,Healthcare,Enterprise,Sneha,3.0,18.0,173,No,No Response,0,0.0,2025-02-13,33.0,Cold,447,0.34561936097831847,34.56,Send Follow-up Email
LEAD_0689,Email Campaign,Central,Retail,Enterprise,Vikram,5.0,16.0,15,No,Negative,0,0.0,2025-01-29,34.0,Hot,462,0.3821943582345999,38.22,Send Follow-up Email
LEAD_0690,Referral,Central,Healthcare,Large,Rahul,1.0,0.0,152,Yes,Positive,0,0.0,2026-04-15,2.0,Cold,21,0.38847057037660193,38.85,Send Follow-up Email
LEAD_0691,Email Campaign,North,Healthcare,Enterprise,Amit,13.0,11.0,92,No,Negative,1,55587.13,2026-02-21,42.5,Cold,74,0.2943243027783742,29.43,Low Priority - Nurture
LEAD_0692,Cold Call,South,Finance,Large,Vikram,2.0,29.0,177,Yes,Negative,0,0.0,2024-08-23,47.5,Cold,621,0.2969387649336365,29.69,Low Priority - Nurture
LEAD_0693,Cold Call,North,Education,Large,Amit,14.0,21.0,109,No,Negative,0,0.0,2026-03-20,59.5,Cold,47,0.2747470740583484,27.47,Low Priority - Nurture
LEAD_0694,Referral,Central,Technology,Large,Sneha,18.0,12.0,83,Yes,Negative,0,0.0,2026-04-17,54.0,Warm,19,0.36827156117722487,36.83,Send Follow-up Email
LEAD_0695,Cold Call,East,Retail,Large,Priya,19.0,9.0,94,No,Positive,0,0.0,2024-08-09,51.5,Cold,635,0.3648206757962601,36.48,Send Follow-up Email
LEAD_0696,LinkedIn,Central,Finance,Large,Rahul,1.0,9.0,147,No,Positive,0,0.0,2025-08-29,15.5,Cold,250,0.39040891561625624,39.04,Send Follow-up Email
LEAD_0697,LinkedIn,Central,Technology,Large,Rahul,2.0,18.0,136,No,Negative,0,0.0,2025-09-12,31.0,Cold,236,0.3770941202091493,37.71,Send Follow-up Email
LEAD_0698,LinkedIn,East,Education,Large,Sneha,17.0,10.0,52,No,Negative,0,0.0,2025-10-08,49.0,Warm,210,0.35265441652874485,35.27,Send Follow-up Email
LEAD_0699,Email Campaign,West,Education,Medium,Amit,20.0,22.0,133,Yes,No Response,0,0.0,2025-06-27,73.0,Cold,313,0.2850892374471713,28.51,Low Priority - Nurture
LEAD_0700,Referral,East,Education,Enterprise,Vikram,20.0,1.0,134,Yes,Negative,0,0.0,2024-06-04,41.5,Cold,701,0.3849255673877627,38.49,Send Follow-up Email
LEAD_0701,Cold Call,South,Healthcare,Enterprise,Sneha,10.0,27.0,17,Yes,No Response,0,0.0,2025-06-25,60.5,Hot,315,0.2889910371724354,28.9,Low Priority - Nurture
LEAD_0702,Website,South,Healthcare,Medium,Sneha,7.0,3.0,39,Yes,Positive,0,0.0,2025-09-09,18.5,Warm,239,0.4000235434213017,40.0,Send Follow-up Email
LEAD_0703,Website,West,Retail,Enterprise,Sneha,20.0,28.0,10,Yes,Positive,0,0.0,2025-10-18,82.0,Hot,200,0.3374295396161625,33.74,Send Follow-up Email
LEAD_0704,LinkedIn,East,Healthcare,Medium,Neha,1.0,30.0,125,Yes,Positive,0,0.0,2025-02-11,47.0,Cold,449,0.39344614913481013,39.34,Send Follow-up Email
LEAD_0705,Email Campaign,East,Technology,Enterprise,Rahul,2.0,12.0,36,Yes,Positive,1,17169.78,2025-03-30,22.0,Warm,402,0.37085153254439956,37.09,Send Follow-up Email
LEAD_0706,Email Campaign,North,Education,Large,Sneha,2.0,7.0,154,Yes,Negative,0,0.0,2025-04-25,14.5,Cold,376,0.32199904212408814,32.2,Low Priority - Nurture
LEAD_0707,Email Campaign,West,Finance,Enterprise,Priya,4.0,3.0,45,Yes,Negative,0,0.0,2025-04-03,12.5,Warm,398,0.29863125263823814,29.86,Low Priority - Nurture
LEAD_0708,Website,Central,Technology,Enterprise,Vikram,11.0,22.0,29,No,No Response,0,0.0,2025-06-22,55.0,Hot,318,0.42953101078056766,42.95,Call Immediately
LEAD_0709,Cold Call,East,Finance,Large,Sneha,11.0,26.0,79,Yes,No Response,0,0.0,2024-07-31,61.0,Warm,644,0.34951533699540865,34.95,Send Follow-up Email
LEAD_0710,LinkedIn,South,Healthcare,Enterprise,Rahul,20.0,30.0,180,No,No Response,1,92843.14,2026-04-29,85.0,Cold,7,0.2709957844914357,27.1,Low Priority - Nurture
LEAD_0711,Cold Call,West,Retail,Small,Sneha,8.0,9.0,24,Yes,Negative,0,0.0,2026-02-25,29.5,Hot,70,0.2899936527792046,29.0,Low Priority - Nurture
LEAD_0712,Cold Call,West,Healthcare,Enterprise,Amit,8.0,27.0,21,No,Negative,0,0.0,2024-06-22,56.5,Hot,683,0.30253749235428984,30.25,Low Priority - Nurture
LEAD_0713,Website,West,Technology,Medium,Neha,8.0,16.0,17,No,Negative,1,139342.1,2025-07-05,40.0,Hot,305,0.3800258509994173,38.0,Send Follow-up Email
LEAD_0714,Email Campaign,East,Retail,Small,Amit,20.0,20.0,48,No,No Response,0,0.0,2025-03-27,70.0,Warm,405,0.38372151586285835,38.37,Send Follow-up Email
LEAD_0715,Referral,South,Healthcare,Large,Vikram,2.0,3.0,41,Yes,No Response,0,0.0,2025-06-10,8.5,Warm,330,0.37173267807530636,37.17,Send Follow-up Email
LEAD_0716,Cold Call,Central,Retail,Large,Sneha,15.0,27.0,35,No,Positive,1,116303.07,2024-11-22,70.5,Warm,530,0.37912035574499625,37.91,Send Follow-up Email
LEAD_0717,Website,South,Technology,Enterprise,Rahul,5.0,12.0,97,Yes,Positive,1,124881.45,2024-05-14,28.0,Cold,722,0.41084815106623906,41.08,Send Follow-up Email
LEAD_0718,Email Campaign,South,Technology,Enterprise,Priya,8.0,22.0,44,Yes,Negative,1,138851.29,2024-10-16,49.0,Warm,567,0.3243409231325168,32.43,Low Priority - Nurture
LEAD_0719,Email Campaign,East,Finance,Small,Rahul,5.0,30.0,146,Yes,Positive,0,0.0,2024-08-07,55.0,Cold,637,0.39386752200577285,39.39,Send Follow-up Email
LEAD_0720,Referral,West,Technology,Medium,Neha,6.0,0.0,69,No,No Response,1,68098.02,2025-10-18,12.0,Warm,200,0.3583826382235972,35.84,Send Follow-up Email
LEAD_0721,Cold Call,West,Finance,Medium,Rahul,6.0,13.0,47,No,Positive,0,0.0,2026-03-15,31.5,Warm,52,0.28914559446194404,28.91,Low Priority - Nurture
LEAD_0722,Website,South,Education,Enterprise,Priya,11.0,18.0,176,No,Positive,0,0.0,2024-08-03,49.0,Cold,641,0.37823902010570204,37.82,Send Follow-up Email
LEAD_0723,Cold Call,East,Retail,Medium,Neha,12.0,22.0,109,No,Positive,0,0.0,2024-11-22,57.0,Cold,530,0.3658617633336873,36.59,Send Follow-up Email
LEAD_0724,LinkedIn,North,Healthcare,Medium,Sneha,11.0,19.0,172,Yes,Positive,0,0.0,2024-05-13,50.5,Cold,723,0.38787814248334784,38.79,Send Follow-up Email
LEAD_0725,Email Campaign,West,Healthcare,Enterprise,Neha,11.0,4.0,144,Yes,No Response,0,0.0,2024-05-30,28.0,Cold,706,0.31118166162950944,31.12,Low Priority - Nurture
LEAD_0726,Cold Call,Central,Retail,Large,Sneha,4.0,2.0,82,No,Positive,0,0.0,2026-02-08,11.0,Warm,87,0.35214729137878575,35.21,Send Follow-up Email
LEAD_0727,Website,North,Finance,Enterprise,Rahul,11.0,29.0,111,No,Negative,0,0.0,2024-12-16,65.5,Cold,506,0.37711170664384425,37.71,Send Follow-up Email
LEAD_0728,Website,Central,Healthcare,Enterprise,Priya,10.0,23.0,126,Yes,No Response,0,0.0,2024-07-04,54.5,Cold,671,0.43450517946581346,43.45,Re-engage Urgently
LEAD_0729,Referral,North,Finance,Medium,Amit,7.0,5.0,10,No,Negative,1,100325.82,2026-01-11,21.5,Hot,115,0.3793670849919119,37.94,Send Follow-up Email
LEAD_0730,Referral,West,Technology,Enterprise,Amit,14.0,11.0,144,No,No Response,0,0.0,2025-07-11,44.5,Cold,299,0.3182825886233307,31.83,Low Priority - Nurture
LEAD_0731,Cold Call,North,Healthcare,Small,Priya,9.0,5.0,44,No,No Response,0,0.0,2025-10-08,25.5,Warm,210,0.3437556440618346,34.38,Send Follow-up Email
LEAD_0732,Email Campaign,North,Education,Medium,Sneha,2.0,7.0,128,Yes,Negative,1,89923.22,2025-06-07,14.5,Cold,333,0.3346323617734078,33.46,Send Follow-up Email
LEAD_0733,LinkedIn,West,Healthcare,Small,Rahul,4.0,0.0,21,No,No Response,0,0.0,2024-06-26,8.0,Hot,679,0.40088860996637204,40.09,Send Follow-up Email
LEAD_0734,Website,Central,Technology,Large,Amit,20.0,19.0,116,No,No Response,1,70838.05,2025-10-05,68.5,Cold,213,0.4098568468334617,40.99,Send Follow-up Email
LEAD_0735,Email Campaign,South,Finance,Small,Neha,9.0,10.0,15,Yes,No Response,1,136497.36,2024-12-12,33.0,Hot,510,0.3666170072882715,36.66,Send Follow-up Email
LEAD_0736,Referral,East,Finance,Medium,Sneha,2.0,0.0,54,Yes,Negative,1,60301.68,2024-10-07,4.0,Warm,576,0.4337252560008237,43.37,Re-engage Urgently
LEAD_0737,Cold Call,North,Healthcare,Enterprise,Sneha,9.0,28.0,176,Yes,Negative,1,46315.7,2025-09-25,60.0,Cold,223,0.2671218240533763,26.71,Low Priority - Nurture
LEAD_0738,Email Campaign,South,Retail,Enterprise,Sneha,15.0,8.0,145,No,Positive,1,125647.67,2025-04-04,42.0,Cold,397,0.31179891780264696,31.18,Low Priority - Nurture
LEAD_0739,Email Campaign,South,Retail,Enterprise,Amit,1.0,16.0,88,No,No Response,1,122594.18,2025-06-28,26.0,Warm,312,0.3151327020093865,31.51,Low Priority - Nurture
LEAD_0740,Cold Call,West,Education,Small,Rahul,14.0,13.0,21,No,Negative,0,0.0,2025-03-08,47.5,Hot,424,0.3126540105218236,31.27,Low Priority - Nurture
LEAD_0741,Cold Call,East,Finance,Enterprise,Rahul,18.0,1.0,142,Yes,Positive,0,0.0,2026-03-06,37.5,Cold,61,0.2899690864132169,29.0,Low Priority - Nurture
LEAD_0742,Email Campaign,West,Retail,Small,Sneha,18.0,26.0,65,No,Negative,0,0.0,2026-01-29,75.0,Warm,97,0.2941911912921434,29.42,Low Priority - Nurture
LEAD_0743,Email Campaign,North,Technology,Enterprise,Priya,5.0,26.0,101,Yes,Positive,0,0.0,2024-07-29,49.0,Cold,646,0.35472260947805295,35.47,Send Follow-up Email
LEAD_0744,Website,East,Education,Enterprise,Neha,14.0,19.0,68,No,Positive,0,0.0,2024-06-10,56.5,Warm,695,0.43677283615854146,43.68,Re-engage Urgently
LEAD_0745,LinkedIn,Central,Healthcare,Small,Sneha,17.0,0.0,2,No,Positive,0,0.0,2025-06-23,34.0,Hot,317,0.44099984992379104,44.1,Call Immediately
LEAD_0746,Referral,West,Retail,Enterprise,Rahul,19.0,26.0,158,No,No Response,0,0.0,2024-12-14,77.0,Cold,508,0.3210563973665405,32.11,Low Priority - Nurture
LEAD_0747,Referral,East,Technology,Medium,Priya,0.0,6.0,29,Yes,No Response,1,105092.54,2024-11-28,9.0,Hot,524,0.4476359005402037,44.76,Call Immediately
LEAD_0748,Cold Call,West,Finance,Medium,Sneha,20.0,27.0,138,Yes,Positive,1,129556.74,2025-12-11,80.5,Cold,146,0.2611067897345877,26.11,Low Priority - Nurture
LEAD_0749,Referral,South,Retail,Enterprise,Amit,3.0,5.0,40,No,Negative,0,0.0,2024-05-28,13.5,Warm,708,0.3928199504970554,39.28,Send Follow-up Email
LEAD_0750,Referral,Central,Finance,Medium,Rahul,0.0,26.0,101,Yes,Negative,0,0.0,2025-11-03,39.0,Cold,184,0.39652834482186544,39.65,Send Follow-up Email
LEAD_0751,Referral,West,Retail,Large,Amit,15.0,12.0,125,No,Positive,0,0.0,2025-11-14,48.0,Cold,173,0.32648122516025846,32.65,Low Priority - Nurture
